split_id,expense_id,user_id,split_type,share_value,amount,currency,settlement_status,settled_at,updated_at
spl_96778d23,exp_b0bda062,usr_2a348485,equal,1,1931.86,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_cff4ecf6,exp_52d96793,usr_7576a6e0,custom,1.7155,798.62,INR,settled,2026-07-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_eb053f79,exp_52d96793,usr_107ab982,custom,1.6443,765.48,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_bc2a5b70,exp_52d96793,usr_956481cd,custom,0.5407,251.70,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_183313ef,exp_52d96793,usr_842437da,custom,0.5799,269.97,INR,settled,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_21db4120,exp_1cab167e,usr_db9c91fe,equal,1,341.61,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_9b5deef9,exp_d2ff87e5,usr_65b43f7e,equal,1,235.64,THB,settled,2026-06-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_0ac330ed,exp_d2ff87e5,usr_ede8042e,equal,1,235.65,THB,outstanding,,2026-08-18T10:00:00+05:30
spl_9baf8385,exp_d2ff87e5,usr_3e25dcc6,equal,1,235.65,THB,outstanding,,2026-08-18T10:00:00+05:30
spl_25db6194,exp_d5aa1726,usr_7f6e49de,equal,1,411.97,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_0a312747,exp_52707218,usr_98a69060,equal,1,601.88,INR,settled,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_2e5ebdb4,exp_f0ed9517,usr_840ca16a,equal,1,562.30,INR,settled,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_195fbdae,exp_f0ed9517,usr_c6f0707f,equal,1,562.30,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d260b7f6,exp_f0ed9517,usr_949a215d,equal,1,562.30,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_67897f85,exp_f0ed9517,usr_f94b1e02,equal,1,562.30,INR,settled,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fc0e9bd2,exp_982c7349,usr_6d4dd52b,custom,1.3376,351.70,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_744bf811,exp_982c7349,usr_f8162b43,custom,2.2,578.46,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_0b2d1762,exp_982c7349,usr_373b76a9,custom,0.9746,256.27,INR,settled,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e15b8841,exp_52d5c601,usr_ce38459a,percentage,2.4983,475.08,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_f3369c3c,exp_3f4a963e,usr_98a69060,percentage,1.8181,879.66,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_9f160637,exp_0cc0243d,usr_bbd1ced8,equal,1,1053.31,MVR,outstanding,,2026-08-18T10:00:00+05:30
spl_50a5e786,exp_f94d795c,usr_ab2353de,equal,1,682.78,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_44359ad5,exp_f94d795c,usr_e7080930,equal,1,682.79,INR,settled,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_aed36072,exp_62cf86c2,usr_acb4c4ba,equal,1,3465.63,INR,written_off,,2026-08-18T10:00:00+05:30
spl_c175ae2f,exp_2fbbf606,usr_e572b881,equal,1,213.86,THB,outstanding,,2026-08-18T10:00:00+05:30
spl_81e0fdb6,exp_fb74c431,usr_b96ef58c,custom,0.913,1347.60,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_a176b643,exp_fb74c431,usr_d312cbff,custom,1.6419,2423.46,INR,settled,2026-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1005ff26,exp_fb74c431,usr_228f37bd,custom,1.7111,2525.59,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_13b4be8f,exp_fb74c431,usr_991a1e29,custom,0.9039,1334.19,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_05bc3b5d,exp_f16e1d8d,usr_c4dc3602,custom,1.1726,3449.20,INR,settled,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_69c2f915,exp_93ca4a61,usr_abfc225a,equal,1,620.62,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_f865c267,exp_93ca4a61,usr_fc3617c0,equal,1,620.63,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_7230f3f2,exp_93ca4a61,usr_9976417a,equal,1,620.63,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5a9c14c7,exp_93ca4a61,usr_e1ee0c13,equal,1,620.63,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_4e55b1b3,exp_4e3094d9,usr_8e84ba7a,percentage,1.6275,2917.66,INR,settled,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_c8512bd1,exp_4e3094d9,usr_7faf6134,percentage,0.97,1739.00,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_86c44730,exp_4e3094d9,usr_53cbafa7,percentage,0.8487,1521.48,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e6c8939d,exp_880b34b6,usr_651a4d17,equal,1,771.21,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_f539326d,exp_4bc63000,usr_bff7bdb8,equal,1,1218.29,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_078c3af4,exp_02d2e677,usr_72796feb,equal,1,889.97,THB,settled,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_ba523398,exp_02d2e677,usr_e6863416,equal,1,889.97,THB,settled,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f9d9d5d1,exp_02d2e677,usr_2162d6ff,equal,1,889.97,THB,settled,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_2f9c24f5,exp_02d2e677,usr_ce2e54f4,equal,1,889.97,THB,outstanding,,2026-08-18T10:00:00+05:30
spl_59901af9,exp_c1a7ccec,usr_62b3f8b8,custom,0.5353,493.40,INR,settled,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_4530526e,exp_10b9f4a5,usr_a5077371,equal,1,782.52,INR,settled,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3fc5bca2,exp_10b9f4a5,usr_fc8fd348,equal,1,782.53,INR,settled,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_06cce063,exp_76659f48,usr_34d33978,shares,0.8779,9199.53,INR,settled,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7e62f7b5,exp_d8c7a257,usr_3c3ae758,custom,1.8253,101.27,MYR,settled,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_c014b299,exp_d8c7a257,usr_de458aa5,custom,1.72,95.43,MYR,outstanding,,2026-08-18T10:00:00+05:30
spl_f289863f,exp_d8c7a257,usr_2e849b83,custom,0.9923,55.05,MYR,outstanding,,2026-08-18T10:00:00+05:30
spl_6e70beca,exp_d8c7a257,usr_b829ab46,custom,1.5525,86.14,MYR,outstanding,,2026-08-18T10:00:00+05:30
spl_f6cc57ef,exp_c0fd63c2,usr_95492664,equal,1,6861.15,LKR,settled,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1e8e9cd9,exp_96c89db5,usr_0000ca76,equal,1,1333.64,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_2616e69d,exp_0c079f49,usr_6edece59,custom,1.0477,249.47,INR,settled,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_c1c756df,exp_0c079f49,usr_95bee04e,custom,2.0712,493.14,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_75a03c10,exp_0c079f49,usr_ae3758b7,custom,0.8815,209.89,INR,settled,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_193e8332,exp_c495f977,usr_bbd1ced8,equal,1,2.76,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_d30420c6,exp_c495f977,usr_9d604e2e,equal,1,2.76,CHF,settled,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_89ce7079,exp_c495f977,usr_23811da7,equal,1,2.77,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_8ca91b93,exp_c495f977,usr_22a9ab26,equal,1,2.77,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_a2886dde,exp_26e9277e,usr_7576a6e0,custom,1.1106,258.34,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_21dffbc1,exp_26e9277e,usr_107ab982,custom,1.3169,306.32,INR,settled,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_1703dcbb,exp_26e9277e,usr_956481cd,custom,2.0265,471.40,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_75c36ea3,exp_26e9277e,usr_842437da,custom,2.0391,474.31,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_63471ab1,exp_2e51da00,usr_c81e60fe,equal,1,121.91,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_dcbef7ea,exp_2e51da00,usr_95bee04e,equal,1,121.92,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_4be12ff2,exp_76da753a,usr_7796e5e8,shares,2.3587,1916.79,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_208f2179,exp_9695a2e9,usr_b2323a23,custom,0.8264,371.34,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_88019c9c,exp_4cf039e8,usr_29b0484e,equal,1,569.06,INR,written_off,,2026-08-18T10:00:00+05:30
spl_d7508127,exp_4cf039e8,usr_8e89346c,equal,1,569.05,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_93d84a8e,exp_4cf039e8,usr_9d32306d,equal,1,569.05,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_2d00f30c,exp_12b62b24,usr_dc032205,equal,1,177.27,INR,settled,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_481a3fe3,exp_12b62b24,usr_a9008871,equal,1,177.27,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_7e68a409,exp_12b62b24,usr_81ed406f,equal,1,177.27,INR,settled,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_97bbeea9,exp_12b62b24,usr_a93726c0,equal,1,177.27,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_a150b3a8,exp_34eb2724,usr_8e84ba7a,equal,1,2227.16,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_2ba0ea8d,exp_34eb2724,usr_5f1e6e1c,equal,1,2227.16,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5632f71f,exp_34eb2724,usr_fedbd227,equal,1,2227.17,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_64e16a05,exp_34eb2724,usr_65b43f7e,equal,1,2227.17,INR,settled,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7838bc4d,exp_d85d72d9,usr_0000ca76,equal,1,2077.10,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_28e8b687,exp_ef68538d,usr_3349b18a,custom,2.3418,463.14,INR,settled,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_faa0ddc7,exp_ef68538d,usr_b27d9336,custom,1.3598,268.93,INR,settled,2026-07-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_55933346,exp_ef68538d,usr_55a04c8d,custom,0.8411,166.35,INR,settled,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_dd6b20b4,exp_d45c5bbb,usr_3b2b4279,percentage,2.3218,2047.06,INR,settled,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_2104888e,exp_2737666c,usr_e94f06ca,equal,1,369.15,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e0ffbe89,exp_e2a104d1,usr_60cacdee,custom,0.5366,17.33,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_b04807b5,exp_e2a104d1,usr_b86dd891,custom,1.6381,52.91,CHF,settled,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_ae1595d6,exp_e2a104d1,usr_0551c67a,custom,0.7538,24.35,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_e18cc212,exp_00c69458,usr_fedbd227,equal,1,1272.30,INR,settled,2026-08-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7c7da829,exp_29653249,usr_42dc4da4,equal,1,5.63,QAR,outstanding,,2026-08-18T10:00:00+05:30
spl_016c355b,exp_29653249,usr_aacb82b1,equal,1,5.63,QAR,outstanding,,2026-08-18T10:00:00+05:30
spl_2fc80555,exp_29653249,usr_9ae9cbcb,equal,1,5.64,QAR,settled,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_9f7230ce,exp_29653249,usr_893bfbd9,equal,1,5.64,QAR,settled,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_becbcd90,exp_d35d57e7,usr_693c20b9,shares,1.0886,61.19,AED,outstanding,,2026-08-18T10:00:00+05:30
spl_bad5e6f8,exp_d35d57e7,usr_d89a1dce,shares,1.1981,67.35,AED,settled,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_a66ebdc6,exp_d35d57e7,usr_0e9166f0,shares,0.7268,40.86,AED,settled,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_42e52475,exp_d35d57e7,usr_be1c9458,shares,1.9547,109.88,AED,settled,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_4a93a2d6,exp_df3569eb,usr_74e3ecb1,custom,2.0031,159.36,THB,outstanding,,2026-08-18T10:00:00+05:30
spl_1c7ba807,exp_df3569eb,usr_693c20b9,custom,0.7383,58.73,THB,outstanding,,2026-08-18T10:00:00+05:30
spl_42544474,exp_df3569eb,usr_77e91c3a,custom,1.0184,81.02,THB,settled,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3a58effb,exp_5577498f,usr_2433031a,equal,1,2671.81,NPR,outstanding,,2026-08-18T10:00:00+05:30
spl_3d470c72,exp_a0649723,usr_651a4d17,shares,0.7066,755.38,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_55d73299,exp_a0649723,usr_62a77a41,shares,1.1009,1177.00,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_7a209b26,exp_b9c62692,usr_ce09de03,custom,2.0225,13.35,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_3d5f1c06,exp_b9c62692,usr_3f4f4c52,custom,2.1794,14.38,CHF,settled,2026-06-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_37b0efa9,exp_b9c62692,usr_47d7ab5a,custom,1.5809,10.43,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_08cbe427,exp_b9c62692,usr_7df097f0,custom,1.9692,13.00,CHF,outstanding,,2026-08-18T10:00:00+05:30
spl_55dfbde9,exp_f9f7602f,usr_e94f06ca,custom,1.3735,194.48,AED,outstanding,,2026-08-18T10:00:00+05:30
spl_b7334198,exp_70531984,usr_209a82fa,equal,1,593.83,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_44ab4516,exp_6d27f985,usr_7fa0a9c6,shares,2.1811,84775.56,IDR,settled,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fea5974e,exp_6d27f985,usr_749f5098,shares,0.6588,25607.62,IDR,outstanding,,2026-08-18T10:00:00+05:30
spl_4e280cb8,exp_6d27f985,usr_79248234,shares,1.2498,48577.09,IDR,outstanding,,2026-08-18T10:00:00+05:30
spl_cbd286a4,exp_6d27f985,usr_7edfea3c,shares,1.3791,53602.61,IDR,written_off,,2026-08-18T10:00:00+05:30
spl_a57de7fb,exp_89b61348,usr_96740172,custom,1.9427,528.99,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_8d163ffa,exp_89b61348,usr_ab2353de,custom,1.2138,330.51,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_b1b67f14,exp_8b941154,usr_54e4f5fd,equal,1,701.00,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_ac02a5b9,exp_7e09648a,usr_0dc99bd5,custom,2.0408,1566.02,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_70c86d72,exp_0e6b337b,usr_aef2d4f6,percentage,2.0484,90.07,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_34ada696,exp_0e6b337b,usr_12f95c97,percentage,1.2332,54.22,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_07cf0f16,exp_0e6b337b,usr_9694b4a3,percentage,1.6247,71.44,INR,settled,2026-07-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_87b2d761,exp_0e6b337b,usr_78bee927,percentage,1.2726,55.96,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_28d842a7,exp_d7b9d0ea,usr_fedbd227,equal,1,650.86,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_f7248a58,exp_30a79f1c,usr_3f50fbcb,equal,1,3573.87,INR,settled,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3b10cf21,exp_30a79f1c,usr_0e5a0620,equal,1,3573.88,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_229e4ffb,exp_563aad3f,usr_6c3fae7b,equal,1,132.88,SGD,outstanding,,2026-08-18T10:00:00+05:30
spl_3dec3fb1,exp_b3b5ce8f,usr_525b1d3c,equal,1,6087.53,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_63598679,exp_88bffdd5,usr_7796e5e8,shares,1.1054,766.96,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6b26af31,exp_e6d1c9f0,usr_6c3fae7b,equal,1,149.42,SGD,settled,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_4108b9fa,exp_38b8033f,usr_65303113,equal,1,4240.20,LKR,outstanding,,2026-08-18T10:00:00+05:30
spl_d7ce3bba,exp_38b8033f,usr_7b03ee88,equal,1,4240.21,LKR,outstanding,,2026-08-18T10:00:00+05:30
spl_d6a17321,exp_38b8033f,usr_72d88a70,equal,1,4240.21,LKR,settled,2026-08-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_404d0090,exp_0b242c61,usr_1cec1f14,equal,1,416.30,INR,settled,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f96ee0a4,exp_0b242c61,usr_2a2841d1,equal,1,416.31,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_4b9ee690,exp_499aa6e9,usr_2433031a,custom,1.4256,625.86,NPR,settled,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_0b71ae81,exp_499aa6e9,usr_508f15f0,custom,1.3078,574.17,NPR,settled,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_ef95ae23,exp_6f2259c3,usr_2182a4d3,equal,1,7.69,AED,outstanding,,2026-08-18T10:00:00+05:30
spl_5f37b174,exp_6f2259c3,usr_7b03ee88,equal,1,7.69,AED,settled,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_131c38a1,exp_6f2259c3,usr_5307f01f,equal,1,7.70,AED,outstanding,,2026-08-18T10:00:00+05:30
spl_3757abee,exp_6f2259c3,usr_95d28a5d,equal,1,7.70,AED,settled,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_15299321,exp_d8c34bf4,usr_2da5bb04,custom,0.7425,295.26,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5924bcf8,exp_d8c34bf4,usr_2b053270,custom,2.3811,946.88,INR,settled,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_9ade85e0,exp_d3f0d325,usr_7fa0a9c6,equal,1,1155.78,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_15319901,exp_d3f0d325,usr_7f9533ad,equal,1,1155.79,INR,settled,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_bc5612e1,exp_7185fa44,usr_c582abb2,custom,2.461,3312.06,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_8ce0994c,exp_6a12ec88,usr_3f50fbcb,equal,1,2565.32,INR,settled,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_fdad0e48,exp_6a12ec88,usr_0e5a0620,equal,1,2565.32,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_24cb7fd8,exp_b3670fe7,usr_b3f2baa1,custom,2.2172,1282.59,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_6bdff2c7,exp_b3670fe7,usr_7157baa6,custom,2.3013,1331.22,INR,settled,2026-06-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_d93fa259,exp_0d31893f,usr_94e62241,equal,1,285.02,INR,settled,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3f249bdc,exp_5ea60be6,usr_0382185a,equal,1,744.00,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_a04fee5b,exp_07490859,usr_55b114d5,custom,2.1497,112.21,INR,settled,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_7d090b9a,exp_07490859,usr_13f77754,custom,1.0043,52.42,INR,settled,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e7996844,exp_07490859,usr_157e58e7,custom,2.3262,121.42,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_30f509c5,exp_b737fe44,usr_2c93ab7f,equal,1,729.64,INR,settled,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_3cfc19df,exp_6dd89290,usr_2b7e8931,equal,1,1518.43,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_d4bce536,exp_618c0431,usr_6b052f91,equal,1,219.71,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_078810a5,exp_618c0431,usr_d1506bce,equal,1,219.72,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_98c1d931,exp_9ef8fa95,usr_2433031a,shares,0.7773,33.74,AED,settled,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e6b15283,exp_9ef8fa95,usr_508f15f0,shares,1.4931,64.80,AED,outstanding,,2026-08-18T10:00:00+05:30
spl_a753fc9e,exp_99832ba7,usr_b5327682,shares,1.0537,1386.02,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_838788a3,exp_99832ba7,usr_bc9d20fa,shares,0.8909,1171.83,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_918f7cc8,exp_99832ba7,usr_0f11ccce,shares,0.8392,1103.78,INR,settled,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e782f4ce,exp_99832ba7,usr_d3cf0a5d,shares,0.7644,1005.40,INR,settled,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e7a0abaf,exp_d767b6d5,usr_b4a877b0,custom,1.7856,403.82,QAR,settled,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_d9e3c87f,exp_6da59312,usr_9cb9eedc,percentage,0.8505,1298.68,INR,settled,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_0d7a41c4,exp_5ee3d993,usr_07f03d4c,percentage,1.279,917.67,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_70c607f5,exp_a14a3574,usr_ce09de03,equal,1,37.50,QAR,outstanding,,2026-08-18T10:00:00+05:30
spl_5c5e437f,exp_a14a3574,usr_3f4f4c52,equal,1,37.51,QAR,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f2ce42ef,exp_a14a3574,usr_47d7ab5a,equal,1,37.51,QAR,outstanding,,2026-08-18T10:00:00+05:30
spl_5e482a08,exp_a14a3574,usr_7df097f0,equal,1,37.51,QAR,settled,2026-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_90a68b74,exp_1324c00f,usr_f52d271a,equal,1,221.93,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_5c2987f7,exp_1324c00f,usr_05fc06c6,equal,1,221.94,INR,settled,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_acdeec88,exp_9f7e4cee,usr_196ca537,shares,2.2881,32.54,CHF,settled,2026-06-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_e83dd28b,exp_977bd929,usr_a25f0129,equal,1,156.31,MVR,outstanding,,2026-08-18T10:00:00+05:30
spl_bd6202ee,exp_0c2b8dcb,usr_96b84c82,percentage,2.2241,7959.53,INR,settled,2026-07-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_a6281d3b,exp_c34c969e,usr_05d0be25,custom,1.0871,2137.97,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_c0e11ef3,exp_1e685635,usr_f50e2299,shares,1.2477,1400.50,LKR,settled,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_8d8a1197,exp_1540e23e,usr_91afdeed,custom,1.6931,370.01,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_cbf4ca76,exp_1540e23e,usr_bf89afd1,custom,1.7815,389.33,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_e38a0f12,exp_1540e23e,usr_671138ff,custom,0.8067,176.28,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_273399ce,exp_fed77e4b,usr_61710d50,equal,1,576.74,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_b72a5660,exp_fed77e4b,usr_d17a8cab,equal,1,576.75,INR,settled,2026-08-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_f55d7677,exp_ba75854f,usr_5b0e5805,equal,1,16.15,MYR,outstanding,,2026-08-18T10:00:00+05:30
spl_6b28f5ba,exp_ba75854f,usr_8f32fd7a,equal,1,16.15,MYR,settled,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_bebb36a7,exp_ba75854f,usr_a0588479,equal,1,16.15,MYR,settled,2026-06-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_61bff0ca,exp_ba75854f,usr_d848a275,equal,1,16.15,MYR,outstanding,,2026-08-18T10:00:00+05:30
spl_fc806044,exp_56087951,usr_1c8154b9,equal,1,9722.59,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_fcf2b748,exp_f63fbf01,usr_e2490a9e,equal,1,554.20,INR,settled,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_9271c53a,exp_f63fbf01,usr_6c3fae7b,equal,1,554.20,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_846aea6f,exp_e8f034c6,usr_ea269383,percentage,2.3161,480.13,INR,settled,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_4abb745d,exp_e8f034c6,usr_dc032205,percentage,2.0322,421.27,INR,settled,2026-07-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_30004c8c,exp_78c72f8f,usr_a7185e16,equal,1,839.05,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_da61bd84,exp_a04cb3e8,usr_1217680f,equal,1,668.02,INR,outstanding,,2026-08-18T10:00:00+05:30
spl_725c9d37,exp_a04cb3e8,usr_4012e3f7,equal,1,668.03,INR,settled,2026-07-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
spl_51ee0cae,exp_4b1a9f13,usr_c24f45f3,equal,1,12.73,SGD,outstanding,,2026-08-18T10:00:00+05:30
spl_bc8ffdd5,exp_265e883e,usr_72796feb,custom,2.4429,107736.50,IDR,outstanding,,2026-08-18T10:00:00+05:30
spl_79dc9d50,exp_0d56f001,usr_aef2d4f6,equal,1,3206.90,INR,settled,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
